#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut entropy h_squared 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 -3.257826678753046e-14 7.387780845871602e8 1.0400221023860301e8
200 3298.4080193380546 16.46132168189521 0.0024033503974358436 1.5226900926759714e-6 2.1883152314156308e-6 0.021161847115536148 1.37775082647007e-5 1.1661586596378726e-5 -1.9604032037624684e-7 7.387780845866295e8 1.0400221023831074e8
400 6587.126590997208 16.432797281376164 0.0023806433260651016 2.1919507084351618e-6 2.412373141633695e-6 0.020028853869007435 2.2063146042139437e-5 1.7888339368499206e-5 -1.8758841402453176e-7 7.387780845859965e8 1.0400221023824964e8
600 9872.260908723934 16.423961866696278 0.0024151765948563298 2.783802943848993e-6 2.6429393779091503e-6 0.021353522995013918 2.5958808814285916e-5 2.2703619553587906e-5 -1.8785375594192075e-7 7.387780845853839e8 1.0400221023855628e8
800 13157.188273790356 16.423515759233734 0.0024247665746878026 3.29093080361199e-6 2.802008858772958e-6 0.022056965726051203 2.629230025319451e-5 2.423045830157733e-5 -1.8922327543520602e-7 7.387780845847641e8 1.0400221023920813e8
1000 16443.47307498676 16.440396121880454 0.002433345514484891 3.7425515827612513e-6 2.8685993979377804e-6 0.022651136865306398 2.7726857874554867e-5 2.220295566512931e-5 -1.9059885515617276e-7 7.387780845841335e8 1.0400221023999119e8
1200 19735.549106996496 16.486777457309106 0.002416734241176583 4.135074107638069e-6 2.866015413989065e-6 0.02122377607065573 3.62394590819326e-5 2.0180098067923424e-5 -1.9198003957959326e-7 7.387780845835149e8 1.0400221024061142e8
1400 23037.29208251172 16.49387470037142 0.002394560301005546 4.4243614729178775e-6 2.842585309813418e-6 0.02044594015706025 4.641094742818819e-5 2.2819283922613162e-5 -1.9278952041439475e-7 7.387780845828681e8 1.04002210240851e8
1600 26330.32992777895 16.443358677238063 0.0023809243938442614 4.589480722156925e-6 2.8307346206232473e-6 0.02166087522300586 4.0168088444980654e-5 2.4759170900612304e-5 -1.9227747913238996e-7 7.387780845822433e8 1.0400221024064502e8
1800 29616.969129597794 16.424577698453174 0.002377269763138634 4.6748235550768374e-6 2.8389098561199333e-6 0.02159289006317522 2.9097229895302945e-5 2.37590779167407e-5 -1.9114348410493512e-7 7.387780845816166e8 1.0400221024006873e8
2000 32901.88517453742 16.425214190354676 0.002382513695501261 4.7347966970012275e-6 2.856173380207801e-6 0.021136522646656886 2.727666609037005e-5 2.3309593702114384e-5 -1.9038220309439887e-7 7.387780845809914e8 1.0400221023926829e8
2200 36186.86319556787 16.43133341048154 0.002391922273024701 4.8014467528413626e-6 2.8822498404999104e-6 0.019832504509622595 2.933453750730841e-5 2.3980024615122275e-5 -1.9053364766844248e-7 7.387780845803583e8 1.0400221023842041e8
2400 39475.05477528516 16.456463625769526 0.0024018915949658337 4.900354434336028e-6 2.9325932182880304e-6 0.01879915483368677 3.127363829524832e-5 2.4144703887341024e-5 -1.9160009732075439e-7 7.387780845797336e8 1.0400221023769939e8
2600 42772.15257183554 16.520633146289736 0.0024093522150341914 5.024361672350829e-6 3.0219328219925885e-6 0.018260844814221855 3.902636612862498e-5 2.2387486370512022e-5 -1.930963026299457e-7 7.387780845790912e8 1.0400221023725651e8
2800 46071.713883972014 16.466087223180057 0.0024154686085521406 5.107708318237976e-6 3.14025510382983e-6 0.019542127595514103 4.7122310657288224e-5 2.3105028207306977e-5 -1.9400347953570168e-7 7.387780845784464e8 1.0400221023718892e8
3000 49361.003859621276 16.43373770211785 0.002419290306949466 5.108452361832176e-6 3.2589541383282913e-6 0.021710311265678683 3.925626727507847e-5 2.7143161425435824e-5 -1.9405670522145588e-7 7.387780845778245e8 1.0400221023750877e8
3200 52646.319370782054 16.423194036442204 0.002423541592053458 5.078415626161211e-6 3.331208389003603e-6 0.022617452621034317 2.7743213087072505e-5 2.9452721210021515e-5 -1.935087968701162e-7 7.387780845771806e8 1.0400221023812678e8
