#timestep time dt l2_h l2_h_vcon1 l2_h_vcon2 linf_h linf_h_vcon1 linf_h_vcon2 dsdu_ut entropy h_squared 
0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 6.269431566873827e-12 7.387780850018977e8 1.0400221013227893e8
200 5235.703774116903 26.120362550997488 0.0017769721550816478 7.504290683238614e-7 1.1143547382304338e-6 0.015018457004316588 1.442098392501201e-5 1.6120413146247792e-5 6.388950941172235e-12 7.387780850018991e8 1.0400221013318102e8
400 10458.970524417962 26.139924152737315 0.0017403341709567248 1.165920238634182e-6 1.2479621957388873e-6 0.017009539021273667 2.2809069688489725e-5 2.219273516375353e-5 7.072793973358542e-12 7.387780850019007e8 1.0400221013541143e8
600 15682.900572873916 26.113535073061225 0.0018291346505051758 1.5008741675746366e-6 1.4002875980347782e-6 0.019282436586308904 3.313582372352353e-5 3.662508862006808e-5 7.1449497513067556e-12 7.387780850018966e8 1.0400221013750713e8
800 20915.295926625597 26.236325364082024 0.001903438446104552 1.7965054051287593e-6 1.526471881046998e-6 0.01605312244646484 3.7970415493027154e-5 5.520237245953963e-5 7.872453825464061e-12 7.387780850019009e8 1.0400221013799132e8
1000 26153.97753709577 26.129078288397636 0.0020965450166881183 1.9899095424475856e-6 1.7311873054333984e-6 0.01636542107553396 4.807632195133471e-5 5.6257158235539784e-5 7.503996060017228e-12 7.387780850019011e8 1.0400221013668597e8
1200 31377.002461421063 26.128853681470318 0.0022396874583666504 2.136378244282441e-6 1.8198756639000342e-6 0.018400039970856596 5.6147151414793345e-5 7.126653457402432e-5 6.819558589808822e-12 7.387780850019041e8 1.0400221013467778e8
1400 36601.47757814189 26.109680214326417 0.0025244301855741687 2.268989285803928e-6 1.8915853450416208e-6 0.019528480088411015 6.050966113668732e-5 0.00010218874089212848 7.827594335177976e-12 7.387780850019034e8 1.0400221013310297e8
1600 41831.158812568414 26.21342411617463 0.0027482474995676382 2.484567374622399e-6 1.984280130899269e-6 0.019996921799247502 4.8748785506147474e-5 0.00011675842095892897 5.578206399379261e-12 7.387780850019001e8 1.0400221013271883e8
1800 47072.01045807162 26.140124708034513 0.002835417514835492 2.7063728445887224e-6 2.057368303141316e-6 0.020797129311176832 3.2808323036093157e-5 7.435012262702045e-5 4.8135121383707475e-12 7.387780850019014e8 1.0400221013393046e8
